,1,6,9,15,18,19,23,24,29,35,36,37,39,46,54,56,61,77,96,107,110,115,116,119,125,126,128,133,135,142,157,158,160,166,170,173,177
61,2.525470787190214,0.4529339326244476,0.10161805570269772,0.0,0.20379116774794406,0.4531048740159309,0.0,0.6524601193691348,0.2547389596849301,0.0,1.525329605773879,0.0,1.881306394700039,0.20132915227169812,0.0,0.1509968642037736,0.2,0.0,0.0,2.167535286836207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20491531201698396,1.11130201547243,0.15242708355404658,0.2508348675807977,0.20379116774794406,0.05033228806792453,0.0,0.0
68,13.732720652878855,8.536304026962787,0.0,0.15022110482233486,0.7807764064044151,0.1951941016011038,1.036245619270316,2.823596762652306,1.3519899434010139,0.0,7.207410228876939,0.0,4.658216070896552,0.6008844192893394,0.0,0.0,6.139341086783004,0.0,0.0,12.811497450761411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4263383175900508,5.036245619270316,7.034092978739439,0.0,0.1951941016011038,0.0,0.0
69,12.694819343957597,7.684909200761525,0.0,0.1238993430992954,0.0,0.0,0.3716980292978862,5.867295401695068,6.128287538575783,0.0,2.8832606266490903,0.0,3.952491723655503,0.4955973723971816,0.0,0.0,2.939199768053625,0.0,0.0,13.798356135035473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566539797517491,0.6804722068876559,2.3216514128740857,0.0,0.0,0.0,0.0
80,8.607415753221112,3.1259595646908815,0.0,0.09837531795074314,0.4116158873110051,0.20703389291471314,0.2951259538522294,1.0821284974581746,1.3998977206954448,0.0,1.7726529753424694,0.0,5.8691310410641195,0.39350127180297256,0.0,0.0,2.784213435812731,0.0,0.0,7.22572538072022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9261357464497615,0.2951259538522294,1.9363984415279476,0.4116158873110051,0.4607686722668005,0.0,0.0
83,14.959591794226544,11.76969384566991,0.0,0.2,0.0,0.0,0.6000000000000001,2.2,0.8,0.0,9.259591794226543,0.0,9.669693845669908,0.8,0.0,0.0,10.056854249492384,0.0,0.0,27.349489742783184,0.0,0.0,0.0,0.0,0.0,0.0,0.28989794855663564,0.0,0.0,0.0,1.669693845669907,1.469693845669907,10.650863708978749,0.0,2.0,0.0,0.0
85,4.208459008088027,2.5023179531706474,0.0,0.0,0.0,0.49131427428342794,0.0,0.8187293044088436,0.4678453168050535,0.0,2.621146218867125,0.0,3.237470891584849,0.4678453168050535,0.0,0.0,2.7251676687528636,0.0,0.0,8.074690614217701,0.0,0.0,0.0,0.0,0.0,0.0,0.15225881209433406,0.0,0.0,0.0,0.9246217530880556,1.3790889953153638,5.291484326085262,0.0,0.5347064096007669,0.0,0.0
91,3.7225363600042343,1.339519013888485,0.0,0.0,0.0,0.1469559520622594,0.0,0.0,0.5275429022705522,0.0,1.1926121641154013,0.0,1.7381639762298335,0.0,0.07571997037657907,0.0,0.889548077171365,0.0,0.0,3.6720847914203008,0.0,0.0,0.0,0.3797797639658653,0.0,0.0,0.07548623297930128,0.0,0.0,0.0,1.5745643636129532,0.454326557317423,1.1937707105498534,0.0,0.6754198687387286,0.0,0.0
94,6.840851383324625,7.387182375438169,1.0,1.0,0.5783623274234841,2.144590581855871,0.8054697748654993,1.734838892830294,0.4955973723971816,0.0,8.044480626722589,0.0,7.269936651360562,0.4955973723971816,0.0,0.0,3.619250656758065,0.0,0.0,12.941446523984812,0.0,0.0,0.0,0.0,0.0,0.0,1.128496221847228,0.0,0.0,0.0,1.482778623192384,1.6865558128043654,3.6589129123114024,0.0,0.6849030055991561,0.0,0.0
98,18.871735041636047,10.31022688883751,0.0,0.36602540378443865,0.0,0.0,1.098076211353316,4.895973287298732,3.294228634059948,0.0,2.9526554426864786,0.0,8.418584287042089,1.4641016151377546,0.0,0.0,7.844069217584236,0.0,0.0,17.20319397786862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.317904189404243,1.098076211353316,6.648693451944279,0.0,0.0,0.0,0.0
99,7.185661483370035,4.292690858880058,0.0,0.0,0.0,0.4095811784874429,0.3891957226704116,1.31770453138507,0.5189276302272154,0.0,1.9288869615415538,0.0,4.817400903126821,1.0650358682104728,0.15894454156034005,0.0,2.9911811905080574,0.0,0.0,8.963959371402549,0.5461082379832572,0.0,0.0,0.0,0.0,0.0,0.13507810593582126,0.0,0.0,0.0,1.199957025609164,0.4052343178074638,2.719889952964468,0.0,0.5714285714285714,0.0,0.0
108,4.052634123441812,2.900365344392903,0.0,0.0,0.0,0.0,0.2983475977087932,0.0,0.3977967969450576,0.0,2.2101276555320877,0.0,2.7538172343779266,0.3977967969450576,0.0,0.0,2.2734521712136257,0.0,0.0,6.49299013033589,0.0,0.0,0.0,0.0,0.0,0.0,0.10542649822871226,0.0,0.0,0.0,0.7140762916311945,0.61462709239493,2.0952115782245837,0.0,0.4354759255680273,0.0,0.0
110,4.130130876376265,3.3414889778150023,0.0,0.0994491992362644,0.0,0.0,0.2983475977087932,0.6961443946538508,0.0,0.0,1.5530105875006026,0.0,3.0694821277446787,0.3977967969450576,0.0,0.0,2.429010966672509,0.0,0.0,7.2533542255071675,0.0,0.0,0.0,0.0,0.0,0.0,0.10676232268609792,0.0,0.0,0.0,0.86828992226106,0.618634565767087,2.34888025711393,0.0,0.41911131918430733,0.0,0.0
115,42.04481549985496,26.0,0.0,1.0,0.0,0.0,3.0,11.0,9.0,0.0,3.783611624891224,0.0,23.0,4.0,0.0,0.0,17.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.770120989956462,4.0,16.25,0.0,1.0,0.0,0.0
119,12.316136167736028,3.2931095743300673,0.0,0.11189119247086728,0.9321100961639242,0.11606619483971768,0.6838721619317549,1.6026754390983289,1.5918273782441221,0.0,2.4637776236051225,0.0,3.7829089294377773,0.0,0.0,0.0,3.2390719111851074,0.0,0.0,5.897823246468118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.137158604681142,0.34819858451915303,1.7493496805144866,0.4678453168050535,0.5734198689017402,0.0,0.0
124,3.886943347253061,2.5896446802773463,0.0,0.0,0.0,0.30871191548325383,0.0,0.9892672978435332,0.9789029800690725,0.0,2.4794376315949904,0.0,2.2200520541799516,0.4116158873110051,0.11978243827074593,0.0,2.066481720493384,0.0,0.0,10.874947974530857,0.4116158873110051,0.0,0.0,0.0,0.0,0.0,0.10351694645735657,0.0,0.0,0.0,1.8023399332068433,0.31055083937206973,1.2818180693873442,0.0,0.4270492907443917,0.0,0.0
134,16.079908300229764,10.612176134001793,0.0,0.1907435698305462,0.0,0.0,0.5722307094916386,3.152662878433678,5.771175738772586,0.0,5.440747801312968,0.0,7.387102106102564,0.7629742793221848,0.0,0.0,3.9633999071754116,0.0,0.0,17.710183425128733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.140129975074332,0.5722307094916386,2.861153547458193,0.0,0.0,0.0,0.0
135,4.231757561192926,2.509637719884617,0.0,0.0,0.0,0.3236817716125171,0.5655830332634795,0.32253501553461644,0.569743033233642,0.0,6.399979187189309,0.0,2.5182614113587443,0.32253501553461644,0.3236817716125171,0.0,1.6933088315567364,0.0,0.0,5.850361169261381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.756093378632192,0.5644362771855788,1.37077381602212,0.0,0.0,0.0,0.0
137,11.991699405793813,8.166666666666666,0.0,0.16666666666666666,0.0,3.0,0.5,2.2725107783192695,1.5,0.0,1.5303726747608555,0.0,3.8333333333333326,0.6666666666666666,0.0,0.0,2.833333333333333,0.0,0.0,14.004473186629161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9626860064108422,6.085569926647915,7.231962408309895,0.0,0.5855699266479152,0.0,0.0
139,11.606127727125752,6.405563557817846,0.0,0.1261319836228832,0.0,0.0,0.3783959508686496,1.7383358074555053,1.1351878526059487,0.0,1.830536537072549,0.0,2.9010356233263135,0.5045279344915328,0.0,0.0,2.7451281408783537,0.0,0.0,10.3099686725016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.053079777720731,0.3783959508686496,1.891979754343248,0.0,0.0,0.0,0.0
141,42.04481549985496,26.0,0.0,1.0,0.0,0.0,3.0,11.0,9.0,0.0,3.783611624891224,0.0,23.0,4.0,0.0,0.0,17.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.770120989956462,4.0,16.25,0.0,1.0,0.0,0.0
144,17.048403035988272,6.867932033426877,0.0,0.2,0.0,0.0,0.6000000000000001,2.2,2.520759220056126,0.0,2.06957483500378,0.0,5.320759220056126,0.8,0.0,0.0,4.642640687119285,0.0,0.0,12.601265366760211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5550385168543377,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
156,2.311522965818225,1.6860646667792678,0.0,0.0,0.39100045127085375,0.5060465897695252,0.0,0.38657354885792494,0.7795367232380623,0.2267147387984527,6.799465965944877,0.0,2.5337220414640993,0.4468650219560195,0.056108524259789794,0.33755782575508286,1.4629786020897015,0.0,0.0,8.610825455691087,0.3863138416438068,0.16693968029767048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40533017174589836,1.0623024368624898,0.172704556671291,0.67335004141487,0.22406077097318328,0.22258624039689395,0.0,0.0
163,10.17808338879415,5.666666666666667,0.0,0.2,0.0,0.0,0.6000000000000001,2.7,1.8,0.0,1.7752292082622785,0.0,4.6,0.8,0.0,0.0,3.4000000000000004,0.0,0.0,10.233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2606928901128356,1.2666666666666666,3.833333333333333,0.0,0.0,0.0,0.0
166,11.879770246765535,9.290908096450963,0.0,0.2402530733520421,0.0,0.0,0.7207592200561264,1.9220245868163368,0.9610122934081684,0.0,4.878469809272986,0.0,8.46658234463235,0.9610122934081684,0.0,0.0,10.155370058850192,0.0,0.0,19.253322259165373,0.0,0.0,0.0,0.0,0.0,0.0,0.28989794855663564,0.0,0.0,0.0,0.8696938456699069,1.5904530657260332,10.293647515851212,0.0,2.0,0.0,0.0
172,6.807194924603233,3.5329975032753245,0.0,0.0,0.1854688511962382,0.0973481379826355,0.0,0.37885716902743616,0.23183606399529777,0.0,0.9482477100844343,0.0,1.0291884662754331,0.0,0.0,0.0,3.420026362639157,0.0,0.0,7.421557523418399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.853131070126601,0.0,3.098458107074344,0.1854688511962382,0.0,0.0,0.0
182,4.570976997854228,2.5946677525206283,0.0,0.08495938795016529,0.0,0.0,0.2548781638504959,0.9345532674518182,0.7646344915514875,0.0,0.940978931335188,0.0,1.9540659228538015,0.33983755180066116,0.0,0.0,1.8219651136857962,0.0,0.0,5.445477881127195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0990161089190802,0.2548781638504959,1.2743908192524793,0.0,0.32839806088706286,0.0,0.0
185,4.568776945570082,1.4978115831008714,0.0,0.0,0.0,3.301944931917205,0.3019449319172051,2.4608780105102137,0.7108780105102138,0.0,1.5452094021062723,0.0,4.891857049290099,0.2956401047728633,0.3019449319172051,0.0,1.2251008475365983,0.0,0.0,5.003606668200086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.1945596374724043,0.16419903044353143,0.5473173650638173,0.0,0.0,0.0,0.0
186,5.8184147872327365,1.2895991260316508,0.0,0.0,0.0,1.0,0.0,0.17240171044988872,0.0,0.23529411764705885,1.1152643957039587,0.0,4.023811771457024,0.2298689472665183,0.0,0.0,0.822886373629552,0.0,0.0,8.459067549272227,0.0,0.0,0.0,0.0,0.0,0.0,0.05850184860244605,0.0,0.0,0.17647058823529413,0.17550554580733813,3.1755055458073382,6.225126850248884,0.0,0.23616407036378226,0.0,0.0
188,16.388638405763427,5.918979698109995,0.0,0.16666666666666666,0.0,0.0,0.5,2.6666666666666665,2.98472115219933,0.0,1.81331983993427,0.0,4.48472115219933,0.6666666666666666,0.0,0.0,3.7603843164581754,0.0,0.0,13.752313031443329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0789665049175903,0.5,2.4999999999999996,0.0,0.0,0.0,0.0
193,4.501664031215143,2.619445744901921,0.0,0.10477782979607683,0.0,0.0,0.31433348938823047,1.1525561277568452,0.9430004681646915,0.0,0.31433348938823047,0.0,5.947141839936096,0.41911131918430733,0.0,0.0,2.5058417317348023,0.0,0.0,9.924558000415612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4326096269394222,0.31433348938823047,2.0892521792279357,0.0,0.0,0.0,0.0
196,12.4719539984439,5.082416780727456,0.0,0.0,0.0,0.0,0.41873627051099815,0.41873627051099815,0.5583150273479975,0.0,2.574243562709704,0.0,7.863109268863348,0.5583150273479975,0.0,0.0,3.6671689044196105,0.0,0.0,10.43100857151426,0.0,0.0,0.0,0.0,0.0,0.0,0.1463924816619788,0.0,0.0,0.0,0.43917744498593636,1.4754620706764738,4.129149288496338,0.0,0.6264521153049292,0.0,0.0
203,7.029381299676338,1.0806207464002435,0.0,0.0,0.24743669673542534,0.6294096262951898,0.0,0.12659310630228204,0.6257786366749868,0.0,5.258578458678086,0.0,4.7903543266710535,0.25211034086033646,0.06329655315114102,0.18908275564525234,0.4437350739337362,0.0,0.0,8.17345099976813,0.0,0.0,0.0,0.0,0.0,0.0,0.06211307872485241,0.0,0.0,0.0,1.6355377414506844,0.18633923617455722,3.6435923565014328,0.24743669673542534,0.3815610376964578,0.0,0.0
204,5.610330016408254,2.901654870992942,0.0,0.11606619483971768,0.0,0.0,0.34819858451915303,4.276728143236895,1.044595753557459,0.0,0.6770003570408127,0.0,3.7280822002281737,0.4642647793588707,0.0,0.0,1.9731253122752004,0.0,0.0,6.867602867719541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00201959926321,0.34819858451915303,1.7409929225957652,0.0,0.0,0.0,0.0
205,9.447443073071083,10.140388203202207,0.0,0.0,0.0,0.0,0.5,1.9453370856722452,2.545337085672245,0.0,7.475970508005519,0.0,7.147642657192894,0.6666666666666666,0.1827439976315568,0.0,5.902734644166456,0.0,0.0,16.428906843209983,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,3.4444963945621994,0.75,5.211751638541404,0.0,1.3333333333333333,0.0,0.0
210,9.447443073071083,10.140388203202207,0.0,0.0,0.0,0.0,0.5,1.9453370856722452,2.545337085672245,0.0,7.475970508005519,0.0,7.147642657192894,0.6666666666666666,0.1827439976315568,0.0,5.902734644166456,0.0,0.0,16.428906843209983,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,3.4444963945621994,0.75,5.211751638541404,0.0,1.3333333333333333,0.0,0.0
213,7.6721207332292245,4.55884316581299,0.0,0.13507810593582126,0.0,2.578362327423484,0.4052343178074638,1.85755719459192,1.2157029534223913,0.0,1.8152533645687217,0.0,3.4886869539413485,0.540312423743285,0.0,0.0,2.8963278009089612,0.0,0.0,7.985155174679364,0.0,0.0,0.0,0.0,0.0,0.0,0.12729683913915313,0.0,0.0,0.0,2.076901636304054,0.7871248352249232,3.080765267315625,0.0,0.8,0.0,0.0
215,2.4685748588842333,0.15389948981443047,0.09423406086351316,0.04684501198396079,0.0,0.3782707702907444,0.0,0.5846456491430818,0.23449516302065018,0.0,1.314539516204687,0.0,1.7138354357465668,0.0,0.0,0.19349549816482906,0.18935259205443666,0.0,0.0,1.9148763676623841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1534743760145021,0.0,0.2120826553395189,1.1496180903427606,0.2830326750526492,0.23525699939556163,0.0,0.23503823088674744,0.0,0.0
220,11.535183758487994,5.252313031443328,0.0,0.16666666666666666,0.0,0.0,0.5,1.833333333333333,2.151387818865997,0.0,6.131491371143515,0.0,5.247695431521516,0.6666666666666666,0.0,0.0,2.833333333333333,0.0,0.0,15.530574621531027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.50429525806269,0.5,2.5,0.0,0.0,0.0,0.0
239,5.487277639851418,4.810308226987537,0.0,0.0,0.0,0.0,0.3593473148122378,1.1835526609236506,1.3418187356540563,0.0,2.234907981696275,0.0,3.4397528233169052,0.4791297530829837,0.0,0.0,1.9626966517927298,0.0,0.0,9.867637179442813,0.0,0.0,0.0,0.0,0.0,0.0,0.13100580420257674,0.0,0.0,0.0,1.7348361482617864,0.3930174126077302,3.152905248698179,0.0,0.5521050524629892,0.0,0.0
241,4.334319185304928,2.215953089817472,0.0,0.0,0.0,0.0,0.24363090942483684,0.24363090942483684,5.0,0.0,1.4590433593135081,0.0,2.5672380887701656,0.3248412125664491,0.0,0.0,1.240119468857488,0.0,0.0,5.4216132839490285,0.0,0.0,0.0,0.0,0.0,0.0,0.08240267256634183,0.0,0.0,0.0,0.2472080176990255,0.2472080176990255,1.6509962702742642,0.0,0.3358885462588378,0.0,0.0
244,6.743192387384841,0.2764262455435578,0.11896697430395095,0.0,0.2271017851030713,0.1784504614559264,0.0,0.2356180721661502,0.7336128640056279,0.11221704851957959,0.8366473940557716,0.0,5.539231442941124,0.28054262129894897,0.0,0.0,0.4470128597297905,0.0,0.0,1.610034301677725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17300903727482925,0.0,4.0,1.8398197732856485,0.34995329358659777,0.11896697430395095,0.2271017851030713,0.0,0.0,0.0
246,9.265827396919043,3.74191699267384,0.0,0.0,0.5292798594573334,0.13231996486433334,0.7214171147975666,1.103307632215026,0.4326096269394222,0.0,2.524290167722397,0.0,7.470035176142593,0.4326096269394222,0.0,0.0,2.578566064632061,0.0,0.0,10.94689797446234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0005016308400405,0.8543135686550226,4.851852787398201,0.0,0.13231996486433334,0.0,0.0
247,14.959591794226544,11.76969384566991,0.0,0.2,0.0,0.0,0.6000000000000001,2.2,0.8,0.0,9.259591794226543,0.0,9.669693845669908,0.8,0.0,0.0,10.056854249492384,0.0,0.0,27.349489742783184,0.0,0.0,0.0,0.0,0.0,0.0,0.28989794855663564,0.0,0.0,0.0,1.669693845669907,1.469693845669907,10.650863708978749,0.0,2.0,0.0,0.0
249,14.959591794226544,11.76969384566991,0.0,0.2,0.0,0.0,0.6000000000000001,2.2,0.8,0.0,9.259591794226543,0.0,9.669693845669908,0.8,0.0,0.0,10.056854249492384,0.0,0.0,27.349489742783184,0.0,0.0,0.0,0.0,0.0,0.0,0.28989794855663564,0.0,0.0,0.0,1.669693845669907,1.469693845669907,10.650863708978749,0.0,2.0,0.0,0.0
258,6.842516254534795,3.850448914542293,0.0,0.13231996486433334,0.0,0.0,0.396959894593,0.9262397540503333,0.5292798594573334,0.0,1.7347595106076068,0.0,4.4448092691368135,0.5292798594573334,0.0,0.0,2.7568348502105064,0.0,0.0,14.333614922130312,0.0,0.0,0.0,0.0,0.0,0.0,0.1482675827043134,0.0,0.0,0.0,0.4448027481129402,0.8417626427059401,3.7272404569323374,0.0,0.5855699266479152,0.0,0.0
260,7.04180514159696,0.8310984765404401,0.0,0.0,0.24845231489940964,0.0,0.0,0.12056576254644542,1.1489513935647435,0.11830137873481643,1.0158369756191508,0.0,6.065710127062341,0.2957534468370411,0.0,0.0,0.5315990552244999,0.0,0.0,2.6387834742021203,0.0,0.0,0.0,0.30083331999615864,0.0,0.0,0.0,0.0,0.0,0.0,0.8526464559873025,0.18049999199769517,0.710755912634728,0.24845231489940964,0.5365611849201163,0.0,0.0
