949,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,12.51,,,,,,,,,,12.51,,,,12.51,,,8.85,,,,,,,,,,,,,,,,,12.51,,7.22,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,8.85,,10.21,,,,,,,,,,,8.85,,,,,,,,,,,,,,,,,,,,,,,,,8.85,,,,,,,,,10.21,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,10.21,10.21,10.21,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,10.21,,,,,,,,,,,12.51,12.51,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,12.51,,12.51,,,10.21,,,12.51,12.51,,,,,,,,,,,,12.51,,,,,,,,12.51,,,,,,,,,12.51,,,12.51,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,17.69,,,,17.69,12.51,,,,,17.69,,,17.69,,17.69,,17.69,,,17.69,17.69,,17.69,,,,,17.69,,,,17.69,,,17.69,,,12.51,,,,17.69,,,,,,,,,,17.69,,17.69,,,,,,,,,17.69,17.69,,,,,,,,,17.69,,,17.69,,,,,,,,,17.69,,,,,,17.69,17.69,17.69,,,,17.69,17.69,17.69,17.69,,,,,,17.69,,,17.69,17.69,,,,17.69,,,,,,,,,,,,,,,,,17.69,,,,,17.69,,,,17.69,17.69,17.69,,,,17.69,17.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,12.51,,,,,,,,,,12.51,,,,12.51,,,8.85,,,,,,,,,,,,,,,,,12.51,,7.22,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,8.85,,10.21,,,,,,,,,,,8.85,,,,,,,,,,,,,,,,,,,,,,,,,8.85,,,,,,,,,10.21,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,10.21,10.21,10.21,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,10.21,,,,,,,,,,,12.51,12.51,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,12.51,,12.51,,,10.21,,,12.51,12.51,,,,,,,,,,,,12.51,,,,,,,,12.51,,,,,,,,,12.51,,,12.51,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,17.69,,,,17.69,12.51,,,,,17.69,,,17.69,,17.69,,17.69,,,17.69,17.69,,17.69,,,,,17.69,,,,17.69,,,17.69,,,12.51,,,,17.69,,,,,,,,,,17.69,,17.69,,,,,,,,,17.69,17.69,,,,,,,,,17.69,17.69,,,,,,,,,,,17.69,,,,,,17.69,17.69,17.69,,,,17.69,17.69,17.69,17.69,,,,,,17.69,,,17.69,17.69,,,,17.69,,,,,,,,,,,,,,,,,17.69,,,,,17.69,,,,17.69,17.69,17.69,,,,17.69,17.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,12.51,,,,,,,,,,12.51,,,,12.51,,,8.85,,,,,,,,,,,,,,,,,12.51,,7.22,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,8.85,,10.21,,,,,,,,,,,8.85,,,,,,,,,,,,,,,,,,,,,,,,,8.85,,,,,,,,,10.21,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,10.21,10.21,10.21,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,10.21,,,,,,,,,,,12.51,12.51,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,12.51,,12.51,,,10.21,,,12.51,12.51,,,,,,,,,,,,12.51,,,,,,,,12.51,,,,,,,,,12.51,,,12.51,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,17.69,,,,17.69,12.51,,,,,17.69,,,17.69,,17.69,,17.69,,,17.69,17.69,,17.69,,,,,17.69,,,,17.69,,,17.69,,,12.51,,,,17.69,,,,,,,,,,17.69,,17.69,,,,,,,,,17.69,17.69,,,,,,,,,17.69,17.69,,17.69,,,,,,,,,,,,,,,17.69,17.69,17.69,,,,17.69,17.69,17.69,17.69,,,,,,17.69,,,17.69,17.69,,,,17.69,,,,,,,,,,,,,,,,,17.69,,,,,17.69,,,,17.69,17.69,17.69,,,,17.69,17.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,6.25,,,,,,,,,,,,,,,,,,,8.01,,,,,,,,,,,,,,,,,8.85,,,,8.85,,,,,,,,,,8.85,,,,8.85,,,6.25,,,,,,,,,,,,,6.20,,,,8.85,,5.11,,,,,,,,,,,,,,8.85,,,,,,,,,,,,,,,,,,,,,6.25,,15.23,,,,,,,,,,8.01,6.25,,,,,,,,,,,,,,,,,,,,,,,,,6.25,,,,,,,,,7.22,,,,,,,8.01,,,,,,7.22,,,,,,,,,,,,,,7.22,,,,,,,,,,,,,,,,,,,6.93,,,,,,,,,,,,,,,8.85,,,,,,,,,,,,,,,,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.93,,,,,,,,,,,7.22,15.23,7.22,7.22,,,,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,9.80,,,,,7.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.85,,,,,,,,,,,,,,,,,,,,,,,,,9.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.85,,,,,,8.85,,,,,,,,,,,,,,9.80,,,,,,,,,,,,,,15.23,,,,,,,,,,,,,,,7.22,,,,,8.01,,,,,,8.85,8.85,,,,,,,,,,,,,,,,,,,,,,,,8.85,,,,,,,,13.87,,,13.87,,,,,,,,13.87,,13.87,18.65,,,13.87,,,,,,,,,,,,,,,,,13.87,13.87,,,,18.65,,,15.23,,,18.65,18.65,,,,,13.87,13.87,,,,,,18.65,,,13.87,9.80,13.87,13.87,,18.65,,,,,,,,,18.65,,,18.65,9.80,13.87,,,,,,,,,,,,,,,,,,8.85,,,,,,,,,,,,,12.51,,,,12.51,8.85,,,,,12.51,,,12.51,,12.51,,12.51,,,12.51,12.51,,12.51,,,,,12.51,,,,12.51,,,12.51,,,8.85,,,,12.51,,,,,,,,,,12.51,,12.51,,,,,,,,,12.51,12.51,,,,,,,,,12.51,12.51,,12.51,,,,,,,,,12.51,,,,,,12.51,12.51,12.51,,,,12.51,12.51,12.51,12.51,,,,,,12.51,,,12.51,12.51,,,,12.51,,,,,,,,,,,,,,,,,12.51,,,,,12.51,,,,12.51,12.51,12.51,,,,12.51,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,12.51,,,,,,,,,,12.51,,,,12.51,,,8.85,,,,,,,,,,,,,,,,,12.51,,7.22,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,8.85,,10.21,,,,,,,,,,,8.85,,,,,,,,,,,,,,,,,,,,,,,,,8.85,,,,,,,,,10.21,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,10.21,10.21,10.21,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,10.21,,,,,,,,,,,12.51,12.51,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,12.51,,12.51,,,10.21,,,12.51,12.51,,,,,,,,,,,,12.51,,,,,,,,12.51,,,,,,,,,12.51,,,12.51,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,17.69,,,,17.69,12.51,,,,,17.69,,,17.69,,17.69,,17.69,,,17.69,17.69,,17.69,,,,,17.69,,,,17.69,,,17.69,,,12.51,,,,17.69,,,,,,,,,,17.69,,17.69,,,,,,,,,17.69,17.69,,,,,,,,,17.69,17.69,,17.69,,,,,,,,,17.69,,,,,,,17.69,17.69,,,,17.69,17.69,17.69,17.69,,,,,,17.69,,,17.69,17.69,,,,17.69,,,,,,,,,,,,,,,,,17.69,,,,,17.69,,,,17.69,17.69,17.69,,,,17.69,17.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,12.51,,,,,,,,,,12.51,,,,12.51,,,8.85,,,,,,,,,,,,,,,,,12.51,,7.22,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,8.85,,10.21,,,,,,,,,,,8.85,,,,,,,,,,,,,,,,,,,,,,,,,8.85,,,,,,,,,10.21,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,10.21,10.21,10.21,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,10.21,,,,,,,,,,,12.51,12.51,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,12.51,,12.51,,,10.21,,,12.51,12.51,,,,,,,,,,,,12.51,,,,,,,,12.51,,,,,,,,,12.51,,,12.51,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,17.69,,,,17.69,12.51,,,,,17.69,,,17.69,,17.69,,17.69,,,17.69,17.69,,17.69,,,,,17.69,,,,17.69,,,17.69,,,12.51,,,,17.69,,,,,,,,,,17.69,,17.69,,,,,,,,,17.69,17.69,,,,,,,,,17.69,17.69,,17.69,,,,,,,,,17.69,,,,,,17.69,,17.69,,,,17.69,17.69,17.69,17.69,,,,,,17.69,,,17.69,17.69,,,,17.69,,,,,,,,,,,,,,,,,17.69,,,,,17.69,,,,17.69,17.69,17.69,,,,17.69,17.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,6.25,,,,,,,,,,,,,,,,,,,8.01,,,,,,,,,,,,,,,,,8.85,,,,8.85,,,,,,,,,,8.85,,,,8.85,,,6.25,,,,,,,,,,,,,6.20,,,,8.85,,5.11,,,,,,,,,,,,,,8.85,,,,,,,,,,,,,,,,,,,,,6.25,,15.23,,,,,,,,,,8.01,6.25,,,,,,,,,,,,,,,,,,,,,,,,,6.25,,,,,,,,,7.22,,,,,,,8.01,,,,,,7.22,,,,,,,,,,,,,,7.22,,,,,,,,,,,,,,,,,,,6.93,,,,,,,,,,,,,,,8.85,,,,,,,,,,,,,,,,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.93,,,,,,,,,,,7.22,15.23,7.22,7.22,,,,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,9.80,,,,,7.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.85,,,,,,,,,,,,,,,,,,,,,,,,,9.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.85,,,,,,8.85,,,,,,,,,,,,,,9.80,,,,,,,,,,,,,,15.23,,,,,,,,,,,,,,,7.22,,,,,8.01,,,,,,8.85,8.85,,,,,,,,,,,,,,,,,,,,,,,,8.85,,,,,,,,13.87,,,13.87,,,,,,,,13.87,,13.87,18.65,,,13.87,,,,,,,,,,,,,,,,,13.87,13.87,,18.65,,,,,15.23,,,18.65,18.65,,,,,13.87,13.87,,,,,,18.65,,,13.87,9.80,13.87,13.87,,18.65,,,,,,,,,18.65,,,18.65,9.80,13.87,,,,,,,,,,,,,,,,,,8.85,,,,,,,,,,,,,12.51,,,,12.51,8.85,,,,,12.51,,,12.51,,12.51,,12.51,,,12.51,12.51,,12.51,,,,,12.51,,,,12.51,,,12.51,,,8.85,,,,12.51,,,,,,,,,,12.51,,12.51,,,,,,,,,12.51,12.51,,,,,,,,,12.51,12.51,,12.51,,,,,,,,,12.51,,,,,,12.51,12.51,12.51,,,,12.51,12.51,12.51,12.51,,,,,,12.51,,,12.51,12.51,,,,12.51,,,,,,,,,,,,,,,,,12.51,,,,,12.51,,,,12.51,12.51,12.51,,,,12.51,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,6.25,5.90,,5.90,,,,,,,,,,,,6.59,,,,,,,,,,,,,,,,,,7.61,,,8.85,,,,8.85,,,,,,,,,,8.85,,,,8.85,,,12.85,,,,,,,,,,,,,5.90,,,,8.85,,10.49,,,,,,,,,,6.59,,,,8.85,,,,,,,7.61,,,,,,,,,,9.33,,7.61,,12.85,9.33,7.22,,,,,,,,9.33,,7.61,12.85,,,,,,,,,,,,,,,,,,,,,,,,,12.85,,,,,,,,,14.84,,,,,,,7.61,,,,,,14.84,,,13.19,13.19,,,13.19,,,,,,,14.84,13.19,13.19,,13.19,,,6.59,,,,,,,,,,,,6.59,,,,,7.61,,,,,13.19,,,,,,6.59,,,,,,,9.33,,,,,,,7.61,5.90,13.19,,,,,,,,,,,,,,,,,,,9.33,,,,,,,,13.19,,,,6.59,,,,,,,,,9.33,9.33,14.84,14.84,14.84,14.84,6.59,13.19,13.19,18.17,9.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.85,,,,,,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.22,,,,,,,,,,,,,,,7.22,,,,,,,,,,,8.85,8.85,,,,,,,,,,,,,,,,,,,,,,,,8.85,,,,,,,,,,,,,,,,,,,,,,8.85,,,,,,,,,,,,,,,,,,,,,,,8.85,,8.85,,,7.22,,,8.85,8.85,,,,,,,,,,,,8.85,,,,,,,,8.85,,,,,,,,,8.85,,,8.85,,,,,,,,,,,,,,,,,,,,8.85,,,,,,,,,,,,,12.51,,,,12.51,8.85,,,,,12.51,,,12.51,,12.51,,12.51,,,12.51,12.51,,12.51,,,,,12.51,,,,12.51,,,12.51,,,8.85,,,,12.51,,,,,,,,,,12.51,,12.51,,,,,,,,,12.51,12.51,,,,,,,,,12.51,12.51,,12.51,,,,,,,,,12.51,,,,,,12.51,12.51,12.51,,,,12.51,12.51,12.51,12.51,,,,,,12.51,,,12.51,12.51,,,,12.51,,,,,,,,,,,,,,,,,12.51,,,,,12.51,,,,12.51,12.51,12.51,,,,12.51,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,12.51,,,,,,,,,,12.51,,,,12.51,,,8.85,,,,,,,,,,,,,,,,,12.51,,7.22,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,8.85,,10.21,,,,,,,,,,,8.85,,,,,,,,,,,,,,,,,,,,,,,,,8.85,,,,,,,,,10.21,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,10.21,10.21,10.21,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,10.21,,,,,,,,,,,12.51,12.51,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,12.51,,12.51,,,10.21,,,12.51,12.51,,,,,,,,,,,,12.51,,,,,,,,12.51,,,,,,,,,12.51,,,12.51,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,17.69,,,,17.69,12.51,,,,,17.69,,,17.69,,17.69,,17.69,,,17.69,17.69,,17.69,,,,,17.69,,,,17.69,,,17.69,,,12.51,,,,17.69,,,,,,,,,,17.69,,17.69,,,,,,,,,17.69,17.69,,,,,,,,,17.69,17.69,,17.69,,,,,,,,,17.69,,,,,,17.69,17.69,,,,,17.69,17.69,17.69,17.69,,,,,,17.69,,,17.69,17.69,,,,17.69,,,,,,,,,,,,,,,,,17.69,,,,,17.69,,,,17.69,17.69,17.69,,,,17.69,17.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,12.51,,,,,,,,,,12.51,,,,12.51,,,8.85,,,,,,,,,,,,,,,,,12.51,,7.22,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,8.85,,10.21,,,,,,,,,,,8.85,,,,,,,,,,,,,,,,,,,,,,,,,8.85,,,,,,,,,10.21,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,10.21,10.21,10.21,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,10.21,,,,,,,,,,,12.51,12.51,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,12.51,,12.51,,,10.21,,,12.51,12.51,,,,,,,,,,,,12.51,,,,,,,,12.51,,,,,,,,,12.51,,,12.51,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,17.69,,,,17.69,12.51,,,,,17.69,,,17.69,,17.69,,17.69,,,17.69,17.69,,17.69,,,,,17.69,,,,17.69,,,17.69,,,12.51,,,,17.69,,,,,,,,,,17.69,,17.69,,,,,,,,,17.69,17.69,,,,,,,,,17.69,17.69,,17.69,,,,,,,,,17.69,,,,,,17.69,17.69,17.69,,,,,17.69,17.69,17.69,,,,,,17.69,,,17.69,17.69,,,,17.69,,,,,,,,,,,,,,,,,17.69,,,,,17.69,,,,17.69,17.69,17.69,,,,17.69,17.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,12.51,,,,,,,,,,12.51,,,,12.51,,,8.85,,,,,,,,,,,,,,,,,12.51,,7.22,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,8.85,,10.21,,,,,,,,,,,8.85,,,,,,,,,,,,,,,,,,,,,,,,,8.85,,,,,,,,,10.21,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,10.21,10.21,10.21,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,10.21,,,,,,,,,,,12.51,12.51,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,12.51,,12.51,,,10.21,,,12.51,12.51,,,,,,,,,,,,12.51,,,,,,,,12.51,,,,,,,,,12.51,,,12.51,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,17.69,,,,17.69,12.51,,,,,17.69,,,17.69,,17.69,,17.69,,,17.69,17.69,,17.69,,,,,17.69,,,,17.69,,,17.69,,,12.51,,,,17.69,,,,,,,,,,17.69,,17.69,,,,,,,,,17.69,17.69,,,,,,,,,17.69,17.69,,17.69,,,,,,,,,17.69,,,,,,17.69,17.69,17.69,,,,17.69,,17.69,17.69,,,,,,17.69,,,17.69,17.69,,,,17.69,,,,,,,,,,,,,,,,,17.69,,,,,17.69,,,,17.69,17.69,17.69,,,,17.69,17.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,12.51,,,,,,,,,,12.51,,,,12.51,,,8.85,,,,,,,,,,,,,,,,,12.51,,7.22,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,8.85,,10.21,,,,,,,,,,,8.85,,,,,,,,,,,,,,,,,,,,,,,,,8.85,,,,,,,,,10.21,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,10.21,10.21,10.21,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,,,,,,,,,,,,,,,10.21,,,,,,,,,,,12.51,12.51,,,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,,,,,,,,,,,12.51,,12.51,,,10.21,,,12.51,12.51,,,,,,,,,,,,12.51,,,,,,,,12.51,,,,,,,,,12.51,,,12.51,,,,,,,,,,,,,,,,,,,,12.51,,,,,,,,,,,,,17.69,,,,17.69,12.51,,,,,17.69,,,17.69,,17.69,,17.69,,,17.69,17.69,,17.69,,,,,17.69,,,,17.69,,,17.69,,,12.51,,,,17.69,,,,,,,,,,17.69,,17.69,,,,,,,,,17.69,17.69,,,,,,,,,17.69,17.69,,17.69,,,,,,,,,17.69,,,,,,17.69,17.69,17.69,,,,17.69,17.69,,17.69,,,,,,17.69,,,17.69,17.69,,,,17.69,,,,,,,,,,,,,,,,,17.69,,,,,17.69,,,,17.69,17.69,17.69,,,,17.69,17.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
